psd_sum,mnf,sm1,sm2,sm3,psr,central_frequency,spectral_entropy,ttp,class,channel
4066.254329501191,111.73419427788451,111.73419427788451,3908.516508005362,687669.1557416385,0.08772193130844155,95.25581395348837,3.643615109348771,4066.254329501191,0,2
2398.062568445991,117.29163377487048,117.29163377487048,5067.361285115507,890857.9404348142,0.08060286970023092,87.31782945736434,3.775354237843509,2398.0625684459915,0,2
3262.8728216017003,112.57105529865228,112.57105529865228,4431.708731496904,772891.0904482929,0.08560067787191802,71.44186046511628,3.691906671885904,3262.8728216017,0,2
2853.6854362854046,114.51830726182982,114.51830726182982,4626.902430150178,794185.3667332169,0.09028716145598852,71.44186046511628,3.704845614121744,2853.6854362854046,0,2
914.5789598070811,122.37889796376055,122.37889796376055,7258.551327479614,1257087.8880319267,0.08974066563837917,87.31782945736434,3.974622180996903,914.5789598070812,0,2
512.9250987566768,138.70739343856826,138.70739343856826,10255.697414675213,1618658.0436769216,0.05250950587933197,115.10077519379846,4.207931956078786,512.9250987566769,0,2
188.14317970053497,161.5630018976095,161.5630018976095,20365.64491131337,2361019.322720487,0.08094460969497067,11.906976744186046,4.437873234929462,188.14317970053497,0,2
3949.0122446262853,136.72963359320806,136.72963359320806,6057.844726951108,1008950.2410656849,0.0587983372439703,107.16279069767442,3.9763472309038885,3949.012244626286,0,3
4555.415574633219,126.61169648275678,126.61169648275678,5137.470067066571,868282.4256431002,0.05804400740080033,107.16279069767442,3.892517283614015,4555.415574633219,0,3
4184.234228695526,120.12246070482017,120.12246070482017,4778.601174264602,841944.9637804196,0.06460671563748425,103.1937984496124,3.8308978661721573,4184.234228695526,0,3
3450.4572554157967,123.72386420776715,123.72386420776715,6261.503000089597,1152796.6514980407,0.07492946064725874,103.1937984496124,3.902918081112216,3450.4572554157967,0,3
3052.5408055687744,126.63793047370395,126.63793047370395,6616.918601606519,1211610.8064908131,0.07869732562402529,95.25581395348837,3.9157253296554284,3052.5408055687744,0,3
2740.3604438981865,122.68637538814146,122.68637538814146,5531.395544366932,997909.7897551311,0.0777474430427509,95.25581395348837,3.8635350841167844,2740.360443898187,0,3
2689.7615771794262,117.7967839828607,117.7967839828607,4817.549206431018,907277.0629569617,0.07600845849560565,95.25581395348837,3.761792340847874,2689.761577179427,0,3
1119.5073933380186,127.62365382542903,127.62365382542903,8109.101569363653,1545495.127556351,0.09662482508787344,103.1937984496124,3.9455318854669508,1119.5073933380186,0,3
1051.4444752620384,126.21107019033687,126.21107019033687,8408.084429621278,1578428.7442199504,0.08769261350281277,71.44186046511628,3.972087676073792,1051.4444752620384,0,3
883.9360473146949,126.14746457398829,126.14746457398829,8808.480667424328,1593578.34731029,0.09000400021183343,71.44186046511628,3.9947157230619297,883.9360473146951,0,3
490.6078784731772,155.91132104516092,155.91132104516092,13941.019645525968,1859283.3487606826,0.04310587174623445,87.31782945736434,4.432129031614775,490.6078784731772,0,3
512.9047946619315,167.30824765003845,167.30824765003845,14180.778193583772,1720837.9222293377,0.03385137702750668,111.13178294573643,4.487789468032766,512.9047946619315,0,3
422.57731751980015,174.56388261187752,174.56388261187752,15953.61560272063,1753295.318939741,0.03632735325942324,11.906976744186046,4.539677545035789,422.5773175198002,0,3
1544.6249864540096,229.64877580296852,229.64877580296852,16305.128248549301,783471.9871576733,0.023859510439375488,107.16279069767442,4.712995641631605,1544.62498645401,0,4
1497.1365189106136,215.0427564399968,215.0427564399968,15965.162433974028,1015172.7236147327,0.026882755710441568,107.16279069767442,4.691572697720529,1497.1365189106132,0,4
1390.8310484230387,215.58687093249688,215.58687093249688,16207.247033757581,954469.3127385065,0.02045243149313375,103.1937984496124,4.701401577265932,1390.8310484230387,0,4
1541.0874541037565,234.82719063760777,234.82719063760777,17368.067162418127,554916.3432322402,0.01781053066810759,103.1937984496124,4.744602757024749,1541.0874541037565,0,4
1348.8866150169306,224.2506706549281,224.2506706549281,17471.156856917558,825738.7132690429,0.020833450669401277,134.94573643410854,4.7207525196150515,1348.8866150169306,0,4
1043.2345232342357,192.07491449476635,192.07491449476635,15284.691329046,1410652.8428820013,0.03976627071469251,134.94573643410854,4.605033459998382,1043.2345232342354,0,4
990.7355490708346,201.32646289780806,201.32646289780806,16469.805072632906,1399369.3902843955,0.029618515163976587,134.94573643410854,4.645142256232771,990.7355490708346,0,4
684.3229211361463,224.28250315164848,224.28250315164848,19016.606596207712,814361.8121458491,0.023902762906490353,11.906976744186046,4.727976845515661,684.3229211361464,0,4
526.9102661672151,219.9592311203801,219.9592311203801,20409.057119271398,888290.6928882976,0.03045228688622062,11.906976744186046,4.7019859524833585,526.910266167215,0,4
287.6816917790035,174.15865955706298,174.15865955706298,20073.816376648363,2095074.6846879981,0.0552427918390257,11.906976744186046,4.516483680530197,287.6816917790035,0,4
234.85374404083785,183.5066475230644,183.5066475230644,21928.8560186695,1803843.0653481623,0.0672517944887392,11.906976744186046,4.565868183895472,234.85374404083782,0,4
248.62430629973326,174.83301060653417,174.83301060653417,19726.65005893384,1996067.5621519792,0.06607653732895749,11.906976744186046,4.531973901631739,248.6243062997333,0,4
232.26703630975004,174.83729805842157,174.83729805842157,20562.452718314144,2046053.8309452436,0.06531301127906196,11.906976744186046,4.537490436166536,232.26703630975004,0,4
853.7601415640136,209.00706638479966,209.00706638479966,14767.667056429422,893955.5171746296,0.020175272688122015,119.06976744186046,4.672194537998168,853.7601415640135,0,5
829.0202920268916,203.836563583088,203.836563583088,14431.595358936867,909657.6779326708,0.020566139901712337,119.06976744186046,4.665954879260039,829.0202920268916,0,5
828.2145509809931,200.95749454266544,200.95749454266544,14226.479026790154,929119.8720817165,0.02079407693524756,142.88372093023256,4.651672352570619,828.214550980993,0,5
901.2846622875591,206.01340779807452,206.01340779807452,14424.999388287864,857345.284353436,0.020230313616826527,99.2248062015504,4.663221753623875,901.2846622875591,0,5
942.1278572245792,203.99827010172905,203.99827010172905,14133.96563285078,869824.213621235,0.02782087933980905,134.94573643410854,4.644311713645344,942.1278572245793,0,5
1008.4425990692494,194.15816891169504,194.15816891169504,12940.489456328081,979277.4522931338,0.03924604437268381,134.94573643410854,4.585865755757121,1008.4425990692496,0,5
1068.3437413731851,195.9978958518398,195.9978958518398,12621.060432145583,922929.656258064,0.02986107376859126,134.94573643410854,4.586036888410695,1068.3437413731851,0,5
674.9028890015286,195.38339270935575,195.38339270935575,14439.81082886014,1009615.5263510445,0.02899937221095824,111.13178294573643,4.6153284658780525,674.9028890015286,0,5
464.2777319059114,194.30117752003972,194.30117752003972,16607.62273647713,1177974.3713725994,0.03483607672772085,11.906976744186046,4.638919631603888,464.2777319059113,0,5
322.83694880626757,182.136136385084,182.136136385084,18459.383508421244,1545464.3073374392,0.049297546490859386,11.906976744186046,4.586839979690517,322.83694880626757,0,5
236.81968154088042,183.9605430082699,183.9605430082699,21949.609021339806,1702199.8738732631,0.06749640924842285,11.906976744186046,4.575431963840293,236.81968154088045,0,5
187.11158182984713,176.37189706435066,176.37189706435066,23617.084816401577,2167845.8198191198,0.0906666760245154,11.906976744186046,4.466786598825059,187.11158182984713,0,5
165.56299515778016,174.16733452808532,174.16733452808532,25165.963829526507,2394059.8065997036,0.09181481453649011,11.906976744186046,4.427546222025221,165.56299515778016,0,5
343.19976479804694,181.17455967884962,181.17455967884962,16918.326737492098,1501703.671301275,0.04533825033522499,11.906976744186046,4.59023351155663,343.1997647980469,0,6
331.8608632011092,181.17446204751417,181.17446204751417,17214.258337344803,1474416.8023751632,0.04749310807694662,11.906976744186046,4.602506373061834,331.86086320110917,0,6
312.68819932167924,177.80433299893684,177.80433299893684,17528.320868824343,1580012.8166125743,0.04896578173448597,11.906976744186046,4.591215729126277,312.68819932167924,0,6
330.1070063123401,184.37441230177646,184.37441230177646,17829.490898535678,1462280.696077785,0.046031702250310454,11.906976744186046,4.61212288538308,330.1070063123401,0,6
437.98289908537123,182.01153395370696,182.01153395370696,15745.045821526814,1417803.9664720597,0.03741041580452054,11.906976744186046,4.5905653015878105,437.9828990853713,0,6
446.15072238096826,175.7928343464673,175.7928343464673,14706.823141123143,1449413.4981600575,0.0344505937648677,11.906976744186046,4.559305278790429,446.1507223809683,0,6
433.2816495666772,167.63350252925318,167.63350252925318,14395.834045877411,1615767.4511222926,0.036361306096094476,11.906976744186046,4.518357699407206,433.2816495666772,0,6
369.33739580422525,168.1910407610681,168.1910407610681,16497.353364295093,1807216.668349623,0.045791799361333464,11.906976744186046,4.5390475705771784,369.33739580422525,0,6
305.99787354398006,164.71358849022124,164.71358849022124,18144.24783909433,2133265.5201554187,0.0539900593385513,11.906976744186046,4.512999316030347,305.99787354398006,0,6
250.87374468790995,171.0560834685847,171.0560834685847,20482.139471769457,2196692.8612810317,0.062014565105774654,11.906976744186046,4.5089167309501805,250.87374468790995,0,6
209.0346745794808,175.57508121365424,175.57508121365424,22656.00012797994,2100329.7072166074,0.07554120717922203,11.906976744186046,4.506925941251007,209.0346745794808,0,6
169.40407376554532,171.81100697038318,171.81100697038318,23987.284196748762,2419785.18797181,0.09713031913474236,11.906976744186046,4.419046996823793,169.40407376554532,0,6
320.8316101796246,127.02065171786042,127.02065171786042,15997.628840042176,2735866.1150130774,0.05931113125778778,23.813953488372093,4.257538970468999,320.83161017962453,0,6
348.18023989257523,169.87882199570402,169.87882199570402,16159.922456561084,1846279.8611694907,0.0449518249727584,11.906976744186046,4.498256715942892,348.1802398925753,0,7
317.03583850215136,171.9234225122411,171.9234225122411,17444.33026894577,1893112.091042702,0.049701816223930925,11.906976744186046,4.523425976904893,317.03583850215136,0,7
299.0764319302706,166.59290698408728,166.59290698408728,17625.67526709994,2044202.5420785295,0.04882583186989581,11.906976744186046,4.489842369719637,299.0764319302706,0,7
299.9974372553058,172.0918639038331,172.0918639038331,18025.661796669374,1905441.754422385,0.05094702952445543,11.906976744186046,4.525667413279322,299.99743725530584,0,7
471.383509255718,172.44064648547274,172.44064648547274,14620.971661513786,1629150.3744899502,0.03596240520717776,11.906976744186046,4.534170889996605,471.3835092557181,0,7
481.60622228414155,170.9777366172443,170.9777366172443,13894.141126257573,1589647.0166164138,0.03203723752956477,11.906976744186046,4.518251664621567,481.60622228414155,0,7
398.9503687800369,164.97284242986953,164.97284242986953,14689.93591286915,1765748.2603320435,0.04082886334021001,11.906976744186046,4.492142789059329,398.95036878003685,0,7
354.16214898884607,169.22547725279568,169.22547725279568,16009.92573533581,1775691.3513332047,0.0459363329941531,11.906976744186046,4.511427021145467,354.16214898884607,0,7
284.9695156572857,167.36800156556663,167.36800156556663,18150.275890881538,2067614.3465743626,0.05799823338011763,11.906976744186046,4.499571400455581,284.9695156572857,0,7
247.21892882082767,172.84979296846504,172.84979296846504,20166.58965917626,2130525.144113416,0.06210663697985086,11.906976744186046,4.5099753083860845,247.21892882082767,0,7
187.65885672184203,180.13589251541677,180.13589251541677,23185.560496278216,1989661.8680334592,0.0823823081963719,11.906976744186046,4.5065327674765,187.65885672184203,0,7
136.73273662842718,169.63668877439653,169.63668877439653,25698.1993411955,2622639.8975069313,0.11492934924236924,11.906976744186046,4.3309306251527975,136.73273662842718,0,7
1192.6476464431914,41.35776167514987,41.35776167514987,5808.466111058789,1808588.0338370649,0.21837835457614688,15.875968992248062,2.6766276058352023,1192.6476464431914,0,7
1627.4615988468463,136.47170574507447,136.47170574507447,7508.246724872359,1252647.0493169057,0.06536874983527148,95.25581395348837,4.055393367078817,1627.4615988468463,0,8
1701.959075380513,138.22562966530606,138.22562966530606,7779.456426048608,1275687.8182762165,0.05702170578706838,103.1937984496124,4.082814780405024,1701.9590753805128,0,8
1737.7653432735772,136.99046420331422,136.99046420331422,7625.97770151822,1215596.1511683182,0.05981891138972608,103.1937984496124,4.108467794525895,1737.7653432735772,0,8
1547.8553635899939,139.57346084444018,139.57346084444018,8300.727229202359,1328326.5956658402,0.05535185486174401,99.2248062015504,4.138496857886369,1547.855363589994,0,8
1859.1836489773452,160.40687417050998,160.40687417050998,10152.77539671848,1364851.7002909908,0.03904901065590129,99.2248062015504,4.366176951426519,1859.1836489773455,0,8
1810.3922489758454,161.81641715179032,161.81641715179032,9941.428327239566,1286783.688368831,0.03357606592127947,99.2248062015504,4.388416531842781,1810.3922489758456,0,8
1527.013568914725,146.59471833225751,146.59471833225751,7891.795846401234,1104343.73421446,0.039240567410705425,87.31782945736434,4.240705181665736,1527.0135689147253,0,8
785.6960111816167,149.05388377022928,149.05388377022928,10026.617252939719,1437237.4243391508,0.052175326675673074,87.31782945736434,4.277670816845869,785.6960111816167,0,8
646.7809611749576,146.5111247430411,146.5111247430411,11403.766866208824,1704832.2150480056,0.05339167630935818,95.25581395348837,4.297058264902213,646.7809611749576,0,8
586.8931196310767,152.66131635806835,152.66131635806835,12441.54042871728,1718026.2750775253,0.055205154857728644,95.25581395348837,4.357324388952228,586.8931196310766,0,8
315.8891244736034,162.93618716749847,162.93618716749847,17070.46144092306,2065054.5266267443,0.04945461972827524,11.906976744186046,4.493368639260709,315.8891244736034,0,8
218.33618052772462,166.82705164085505,166.82705164085505,20356.297874652733,2361610.6076496984,0.07467490204405154,11.906976744186046,4.471159345100027,218.33618052772465,0,8
754.4245452683326,109.76830696364505,109.76830696364505,12785.484620728814,2508132.487099065,0.058726270315947154,11.906976744186046,4.066238234160873,754.4245452683326,0,8
2612.3133854277585,154.65379869423256,154.65379869423256,8565.27081411918,897209.6550090603,0.06853699541099405,79.37984496124031,4.294322763650194,2612.3133854277585,0,1
3056.7383654652867,150.88420887397675,150.88420887397675,8301.810429258025,878576.0822237867,0.050365593840293384,79.37984496124031,4.31839651808873,3056.738365465287,0,1
2938.710135040645,146.34358561396564,146.34358561396564,8479.601859410091,967579.6312368108,0.04316413058204382,79.37984496124031,4.329429107943167,2938.7101350406447,0,1
2568.2975335258325,159.9536239372125,159.9536239372125,8680.293952837941,895238.8537844268,0.044198632853411475,79.37984496124031,4.368661942450931,2568.2975335258325,0,1
4421.807873238562,106.30520512640778,106.30520512640778,9760.981953754856,1282331.6997712129,0.11122890903850596,19.844961240310077,4.034037411658591,4421.807873238561,0,1
4393.269677666544,105.15399079714521,105.15399079714521,9151.277967246459,1125367.401475818,0.11081193828945593,19.844961240310077,4.007777999410695,4393.269677666544,0,1
2080.6582039873538,163.03091137973965,163.03091137973965,8612.271526940463,794099.7798571044,0.0591621522448976,87.31782945736434,4.347947652156017,2080.6582039873538,0,1
1612.8318860012648,162.58365134634585,162.58365134634585,9977.11845973446,1026366.8553789887,0.046111498949682556,79.37984496124031,4.430402151911579,1612.8318860012648,0,1
2339.544621857656,134.53187838001,134.53187838001,9906.576575130613,1230039.4532626153,0.048489273009446394,79.37984496124031,4.336237988011364,2339.544621857656,0,1
2877.8837931674866,143.18311648552893,143.18311648552893,9756.980529644956,1062566.6825449876,0.03131798401363871,79.37984496124031,4.3949540191372,2877.883793167487,0,1
2107.610816221028,168.66748308541085,168.66748308541085,9331.040299751381,903932.3373484062,0.035818849541552185,91.28682170542636,4.424681893027682,2107.6108162210276,0,1
1812.3824948192728,169.31870045551022,169.31870045551022,9999.219143260136,999150.4899262787,0.03976576581384201,91.28682170542636,4.4488102421318185,1812.3824948192728,0,1
1648.098892412525,167.68777132750782,167.68777132750782,10756.637946597433,1090600.8852419734,0.033707213431726626,87.31782945736434,4.472414538154659,1648.098892412525,0,1
1536.3000814837,162.54974661950357,162.54974661950357,10541.146780559367,1223298.8277106727,0.05902318263311118,79.37984496124031,4.376272920184539,1536.3000814837,0,2
1183.058218497426,158.60167478485525,158.60167478485525,10255.983815083195,1300738.3895238573,0.061673824778031947,79.37984496124031,4.3065293930395265,1183.058218497426,0,2
1170.4046406245532,155.50614364826586,155.50614364826586,9941.389395939017,1250008.386359367,0.05877981872187072,79.37984496124031,4.304746120309488,1170.4046406245534,0,2
1145.0887033070976,162.05007018318892,162.05007018318892,10557.116121705087,1239489.9026993385,0.05294775415130983,79.37984496124031,4.37739691099417,1145.0887033070976,0,2
1190.801153300257,162.53853771290775,162.53853771290775,10542.311679645021,1204735.7819082069,0.051125369946608094,87.31782945736434,4.394310963239547,1190.8011533002568,0,2
1208.9330802381019,158.558946807415,158.558946807415,10230.410421371085,1222233.044732334,0.06698140324241338,87.31782945736434,4.353500639284557,1208.9330802381019,0,2
1171.8287547593109,166.78568694226212,166.78568694226212,10758.147772011336,1182008.6726092147,0.05393997984665105,87.31782945736434,4.4070165871373685,1171.8287547593109,0,2
1034.4498327680888,167.90691476367712,167.90691476367712,10683.427670690693,1117036.5332435477,0.041051593111356435,79.37984496124031,4.434473728040551,1034.449832768089,0,2
1050.4100962967113,159.73935132167247,159.73935132167247,9584.74205682974,1039495.5306774509,0.046947340864229706,79.37984496124031,4.374063816103645,1050.4100962967113,0,2
1128.260468445891,168.3430218424126,168.3430218424126,10317.80455285836,1051827.979381345,0.03464558089537816,83.34883720930233,4.444537492362806,1128.260468445891,0,2
997.7510676782426,175.62994617306617,175.62994617306617,11808.602417855842,1198938.1089094605,0.03846662385456917,91.28682170542636,4.497552708956382,997.7510676782426,0,2
918.5773775393616,179.45441830975528,179.45441830975528,12279.325501216555,1176832.6869007195,0.04361454035609042,91.28682170542636,4.513872737694452,918.5773775393616,0,2
907.8343291272794,182.49846643920702,182.49846643920702,12170.645259365821,1094953.4272249653,0.0280470303450452,91.28682170542636,4.546473250399398,907.8343291272794,0,2
755.3472202177959,205.41204992596062,205.41204992596062,12930.881681084582,665021.2810984396,0.022375168986105722,79.37984496124031,4.609091040429118,755.3472202177959,0,3
768.7419679969655,202.8385266647668,202.8385266647668,12856.048641400137,748692.3351829498,0.022492094937407364,166.69767441860466,4.603654877280185,768.7419679969655,0,3
675.8809647152316,199.07015045093274,199.07015045093274,13015.057276897875,797996.7081848448,0.021934975305046626,11.906976744186046,4.609059988120903,675.8809647152316,0,3
554.2085291475328,194.4242080200459,194.4242080200459,13094.545404308157,853854.2170947129,0.026478710729013928,11.906976744186046,4.5902697785662205,554.2085291475329,0,3
467.2140146886167,192.1183494125945,192.1183494125945,14001.110528308087,949879.6095652853,0.03135469563345596,11.906976744186046,4.596897063396964,467.21401468861677,0,3
508.968228046593,193.84437089763748,193.84437089763748,13904.067386189814,917321.5701984729,0.029169004921866946,11.906976744186046,4.599318676291864,508.9682280465929,0,3
534.0391872548441,194.8601938401153,194.8601938401153,13232.622083984064,820478.9481387049,0.028112414276163924,11.906976744186046,4.5874808372900935,534.039187254844,0,3
468.4120085650527,193.4073717936652,193.4073717936652,13152.104334271406,798227.5003004653,0.031266077109963424,11.906976744186046,4.577167335955377,468.4120085650527,0,3
487.24027337392874,193.01447861120337,193.01447861120337,12952.042360913201,755836.0309848811,0.031292648903446414,11.906976744186046,4.573005303269529,487.24027337392874,0,3
508.7320728321339,199.1835631572837,199.1835631572837,12983.692324818214,633784.6353909236,0.02955264494669813,11.906976744186046,4.59371311026055,508.732072832134,0,3
532.5064515850564,199.51380148746156,199.51380148746156,12678.554381570948,555367.5717624724,0.02896299682791648,11.906976744186046,4.596947645745841,532.5064515850563,0,3
545.1868057342608,200.5300949430733,200.5300949430733,12521.007294314795,541802.1151361598,0.02824717486992409,11.906976744186046,4.595688120184455,545.1868057342608,0,3
614.0254582687937,191.41712752034712,191.41712752034712,12546.204654850264,662037.7200699393,0.02509288456329807,11.906976744186046,4.61383373345401,614.0254582687937,0,3
18067.928725210328,34.452485997504034,34.452485997504034,982.8063449348194,154176.72744637693,0.15828896207005036,23.813953488372093,2.8193464004809017,18067.92872521033,0,4
13811.369440848284,31.342873848035758,31.342873848035758,947.4333618746731,155675.68574732784,0.16687063453737122,19.844961240310077,2.7744240257641155,13811.369440848284,0,4
12909.308868283582,31.170612333350224,31.170612333350224,998.8727210962273,186556.18283323504,0.15613979754407753,15.875968992248062,2.7383323496990464,12909.30886828358,0,4
6458.482191693875,31.5576710535053,31.5576710535053,1348.286950370317,294059.8223505964,0.2019873124581701,15.875968992248062,2.6973131741541083,6458.482191693877,0,4
2595.861359990557,34.928646142040776,34.928646142040776,1962.0489163870539,435147.6887420337,0.21384304110788693,15.875968992248062,2.796710349880472,2595.8613599905575,0,4
318.93098410860495,104.06818368447856,104.06818368447856,7926.106432997543,1383777.2645282433,0.06505993283104368,87.31782945736434,4.026567355491521,318.93098410860495,0,4
1040.9306626795901,55.36560556690271,55.36560556690271,4250.162658576628,878002.5396855518,0.12822519433977372,23.813953488372093,3.379533598847727,1040.9306626795901,0,4
4497.598118139528,35.16366951342189,35.16366951342189,1632.8940736458158,327679.6897836474,0.14332625579535255,11.906976744186046,2.857291294889455,4497.598118139527,0,4
4477.9863055575315,36.06329829007031,36.06329829007031,1552.9736376143564,307191.3042220961,0.14678208515884025,15.875968992248062,2.9156121288507486,4477.9863055575315,0,4
2774.651698036324,44.01637883339084,44.01637883339084,1946.6497340334379,410780.0003577849,0.13506074441738083,27.782945736434108,3.092723011364553,2774.651698036324,0,4
874.081465785392,63.051965740154714,63.051965740154714,4591.018139222218,952827.7811087235,0.10608910590421752,27.782945736434108,3.553708891270258,874.0814657853919,0,4
752.4090503836062,77.51889214539274,77.51889214539274,5938.683493285095,1194008.1336313132,0.09357694454892389,31.751937984496124,3.77803345349662,752.4090503836062,0,4
757.9339538187899,80.27240359249801,80.27240359249801,6490.58922575196,1223809.5042311482,0.09348048416630732,31.751937984496124,3.8347839488362925,757.9339538187899,0,4
5.8946754509042245,143.8916747636886,143.8916747636886,13603.511072691117,1782892.1057307066,0.037989120571392206,19.844961240310077,4.412816224855542,5.894675450904224,0,5
5.027758931687208,142.8302329222963,142.8302329222963,14279.790615103693,1997801.4969641818,0.03893640807391615,19.844961240310077,4.379345009641817,5.027758931687208,0,5
4.8992951871282795,144.61127268206357,144.61127268206357,14965.36676035196,2110809.995843993,0.04512455183295639,19.844961240310077,4.402049819551358,4.89929518712828,0,5
3.493246493686418,163.8961924996164,163.8961924996164,16548.719951193427,1853199.6885119863,0.05292970081755507,19.844961240310077,4.458336123948722,3.493246493686418,0,5
3.2096141341635067,161.6242616584348,161.6242616584348,16910.076502653064,1920381.5547022896,0.05074444698345584,39.689922480620154,4.436076530635515,3.2096141341635067,0,5
3.0878921991824657,165.8358917076419,165.8358917076419,17561.150221387397,1913071.575315831,0.05399972184142588,39.689922480620154,4.437997620920375,3.0878921991824657,0,5
3.190084249995196,168.12967826363803,168.12967826363803,17859.162970883994,1897338.2395718559,0.04535438206877188,19.844961240310077,4.457104613819844,3.190084249995196,0,5
3.287651193035515,171.635724436238,171.635724436238,16735.734139646436,1705678.2537646878,0.04831082032954743,19.844961240310077,4.481428333528464,3.2876511930355146,0,5
3.795559729229785,169.4846158413757,169.4846158413757,16595.004056168586,1727179.8831959865,0.039884362975405215,19.844961240310077,4.497975790830649,3.7955597292297845,0,5
3.640926915680529,169.70809607358527,169.70809607358527,16203.77575765251,1670761.0261425865,0.04063647068660814,19.844961240310077,4.479343238045251,3.6409269156805286,0,5
3.4052087694864577,173.9587251475761,173.9587251475761,16330.637037492017,1580616.4135020392,0.03941336978243995,39.689922480620154,4.447470623671312,3.4052087694864577,0,5
3.5718212497355255,167.41686803257036,167.41686803257036,15919.063192260506,1660134.7603824108,0.04124312764474609,19.844961240310077,4.437990501268498,3.5718212497355255,0,5
3.703506889177705,164.03813056738315,164.03813056738315,15808.83932757938,1710173.020992512,0.04528992554844613,59.53488372093023,4.427045566882084,3.703506889177705,0,5
7506.246536815197,44.62154857834867,44.62154857834867,1313.62364136408,220968.96931706273,0.18070725967192147,27.782945736434108,2.9522837755200313,7506.246536815198,0,6
8775.635082801251,44.98885675121405,44.98885675121405,1201.8771434460039,197708.80459956694,0.18336844549127934,27.782945736434108,2.900406894486089,8775.635082801251,0,6
9286.147562774066,42.34485479500923,42.34485479500923,1101.09756173811,193200.8437970868,0.23863502159253863,23.813953488372093,2.773766954918035,9286.147562774066,0,6
8388.363172355914,36.99909254494429,36.99909254494429,1097.5273223447687,215432.63915842056,0.3314984089683125,23.813953488372093,2.5878747628323966,8388.363172355914,0,6
6071.061931613077,35.19972436844224,35.19972436844224,1445.7697710915957,316324.8621679245,0.25356141599953524,23.813953488372093,2.7654135878913406,6071.061931613076,0,6
4768.84306000298,35.13345235865157,35.13345235865157,1895.026144116925,436143.09867323266,0.1495410203120487,15.875968992248062,2.88738735730561,4768.843060002981,0,6
3722.790801317664,35.74261418728929,35.74261418728929,1948.8411348387192,449347.3613762433,0.1642850869262074,15.875968992248062,2.91563347652318,3722.790801317664,0,6
2709.929505689319,37.74197410201619,37.74197410201619,2292.844091748832,560471.4729620162,0.15088106054547784,23.813953488372093,2.930298417494738,2709.929505689319,0,6
