psd_sum,mnf,sm1,sm2,sm3,psr,spectral_entropy,ttp,class,channel
245.67944013872176,163.73087495271002,163.73087495271002,18406.230307922862,2181036.2835898986,0.0647522465252132,4.456034849376951,245.67944013872182,0,7
255.0441471095514,169.1153546440485,169.1153546440485,18699.207564381788,1979651.5410182946,0.062410452800921515,4.499769101314348,255.04414710955137,0,7
382.0005946372222,170.36593611754475,170.36593611754475,14794.91878597639,1602486.2052926826,0.04325582535092773,4.5220005904414755,382.00059463722215,0,7
427.29442825377123,170.09795401905325,170.09795401905325,14291.661855425667,1649282.8377466155,0.03547039771709866,4.512418923319606,427.29442825377123,0,7
445.3502274092875,168.99549950256431,168.99549950256431,13959.93174558484,1596988.1637020176,0.033017284582276256,4.499854797661756,445.3502274092874,0,7
330.36113792703316,163.40673147757283,163.40673147757283,15052.002332021124,1756050.0168880783,0.046085627723042324,4.4894124382212475,330.3611379270331,0,7
310.7060781878256,166.27711315689587,166.27711315689587,16057.320324069908,1816266.7185854444,0.04913886776683126,4.504610903548997,310.7060781878256,0,7
240.8740617807149,162.675432872299,162.675432872299,18161.663167489478,2135791.815695844,0.06700633967277528,4.456268264229564,240.8740617807149,0,7
211.41314513321979,164.42424337314938,164.42424337314938,19646.595515577297,2200708.5035804017,0.06842682024947537,4.4556396889561345,211.4131451332198,0,7
209.67692166644048,174.74386653735002,174.74386653735002,21927.178770477552,2206569.754524523,0.07403861600403454,4.4794286667961565,209.6769216664405,0,7
160.47087159900266,185.87362167311616,185.87362167311616,25441.772890485754,1908049.0749377103,0.090708381589827,4.447185281964369,160.47087159900263,0,7
114.62791073677565,161.40555600687523,161.40555600687523,26414.167848221463,2940546.82014011,0.13967860445630909,4.185722216064172,114.62791073677565,0,7
97.72084911027659,149.2173619607785,149.2173619607785,26261.79783234307,3395233.644135924,0.1567363424091412,4.021419851313091,97.72084911027659,0,7
2645.8147518212395,47.31846144041933,47.31846144041933,5626.112023784584,1514345.7030736622,0.20084028322016664,3.0353174460409615,2645.8147518212386,0,7
1195.7004652278645,135.1160870380677,135.1160870380677,7678.2532193499455,1304392.2024874021,0.061957160161991036,4.052505653197208,1195.7004652278645,0,8
1360.6774097771995,134.6282608402061,134.6282608402061,7406.644188720429,1222995.909184316,0.06093432742379247,4.0471488105265525,1360.6774097771995,0,8
1551.4310572210218,136.4343432966737,136.4343432966737,7692.888788401715,1253500.3827064564,0.06358383636409967,4.084311861724952,1551.4310572210218,0,8
1355.5862142575718,138.05514761216548,138.05514761216548,8191.7737371098765,1284970.3783380303,0.0629219315498328,4.158536837884964,1355.5862142575718,0,8
1268.59671730089,140.48613611372073,140.48613611372073,8754.530282923302,1359660.1361644038,0.0584426873108483,4.183970605469676,1268.59671730089,0,8
1336.7571839381014,161.77214909817874,161.77214909817874,11046.456713394431,1458837.9158351808,0.0380679186069851,4.40140674320854,1336.7571839381012,0,8
1859.777236817715,162.94200547257103,162.94200547257103,9756.970188782776,1249645.086022608,0.03753621171417347,4.368880107968903,1859.777236817715,0,8
1608.9426622631952,164.36391425627076,164.36391425627076,10117.27977511756,1248362.1947901063,0.03317328910253922,4.401483782544275,1608.9426622631954,0,8
1134.4956282928583,145.4553879002551,145.4553879002551,8226.083082499372,1128935.656168464,0.04713553083801128,4.255661284007099,1134.4956282928583,0,8
694.4706574467812,149.09716282321963,149.09716282321963,10082.775401192057,1428325.132648959,0.05212488553830406,4.294845144136876,694.4706574467812,0,8
520.1801851827781,146.1655996984864,146.1655996984864,11604.586479878973,1698142.6360663741,0.052935316952236695,4.292413862345426,520.1801851827781,0,8
481.84744430626597,147.533231525813,147.533231525813,12507.078510403051,1772029.6028239215,0.05358673046958516,4.323078502388782,481.84744430626597,0,8
455.8656196073082,158.20247555368232,158.20247555368232,14018.834179960957,1771521.5642071026,0.04422512376887396,4.432998801580013,455.8656196073082,0,8
231.65873114271398,175.70837205047613,175.70837205047613,20151.171177318858,1816470.7158438368,0.062102621806207535,4.534635334171014,231.65873114271398,0,8
159.96837429517853,166.23999326089648,166.23999326089648,22955.258619127068,2531300.0576740215,0.10168540561278377,4.382866189263372,159.96837429517853,0,8
131.8775742478822,161.5545990087066,161.5545990087066,24886.71983936708,2840040.3400113084,0.11691549265632586,4.2615993965037475,131.8775742478822,0,8
1072.4245093498137,113.16731107295381,113.16731107295381,13114.245385658542,2204755.2428587093,0.07492953250467838,4.161789280028661,1072.4245093498137,0,8
2335.90573022161,155.57043269666076,155.57043269666076,8639.324848968272,886648.5674189024,0.06032766010291734,4.299006971869058,2335.90573022161,0,1
1895.2383211893466,158.12861862247328,158.12861862247328,8491.134734031411,833047.4940770566,0.06436787843720683,4.31523814459371,1895.2383211893464,0,1
2491.197330448141,154.20234960017922,154.20234960017922,8511.077363772381,842995.6928500874,0.04662256685816599,4.341701662007338,2491.197330448141,0,1
2181.837147752609,149.04854595922015,149.04854595922015,8762.18219925393,991622.8610698547,0.045830197681285684,4.336506112602413,2181.837147752609,0,1
2058.9114831677916,159.86225027521968,159.86225027521968,8917.372776063308,884427.9280104254,0.03941317238025582,4.3972037686934335,2058.911483167791,0,1
2883.523364229029,122.51609333330465,122.51609333330465,9801.580121820007,1106468.9838815317,0.0672486688348773,4.237432410273389,2883.523364229029,0,1
3864.120549759495,111.90870769052638,111.90870769052638,9596.904390290676,1126230.459676804,0.09970549769262488,4.090584300063507,3864.1205497594947,0,1
3687.7516858387726,102.10230067061077,102.10230067061077,9204.856380457768,1173337.395701509,0.10794930852786952,4.004167679606453,3687.7516858387726,0,1
1834.0546171414333,160.29490378984866,160.29490378984866,8348.515413282172,783924.0547695366,0.05704047539075117,4.315784109073409,1834.0546171414335,0,1
1091.4481776379723,162.2190395622206,162.2190395622206,10018.745915019184,1002056.9216514475,0.04863946058113363,4.407240242655812,1091.4481776379723,0,1
2112.4266367362343,130.12477694634984,130.12477694634984,9775.412185789479,1253181.4796870989,0.05188568252055054,4.301666058404038,2112.4266367362343,0,1
2248.631622838894,138.74614813949458,138.74614813949458,9990.899674785065,1126894.407993997,0.03254139490973734,4.3819761467671645,2248.631622838894,0,1
2514.6140397851573,140.3050988646683,140.3050988646683,9637.301353740128,1014961.0292824553,0.03277628651063875,4.37788678345401,2514.6140397851577,0,1
1847.311189689141,167.88933011941214,167.88933011941214,9066.447505324299,867995.380846774,0.03505165277400101,4.4039841175977,1847.311189689141,0,1
1270.0560391218758,174.46053961941726,174.46053961941726,10615.75151099094,1030600.944389897,0.03498676279842961,4.468740120799613,1270.056039121876,0,1
1395.8238212281326,164.78379355640922,164.78379355640922,10688.080813969651,1089782.817829741,0.03574036067980014,4.458343429204248,1395.8238212281326,0,1
1343.0461435613374,160.5342391508769,160.5342391508769,10288.829738631317,1108562.5570289344,0.03776913174454197,4.4173151172455505,1343.0461435613374,0,1
1350.7641138988333,161.3739085591127,161.3739085591127,10596.416699092677,1219393.561894301,0.05549346645798808,4.373290138561793,1350.764113898833,0,2
881.7922570144227,164.72867429928894,164.72867429928894,11145.865746506825,1306453.5554423465,0.06785830414435946,4.383808767749663,881.7922570144228,0,2
921.9047778310277,155.69197305224017,155.69197305224017,10203.593069126759,1271455.9843100812,0.05717469070986698,4.328106438839275,921.9047778310277,0,2
918.6018408079865,154.699661972237,154.699661972237,10211.795696460445,1239739.8615666176,0.056532165187391674,4.333976511207068,918.6018408079865,0,2
900.2061254755411,164.47631650242636,164.47631650242636,10903.497470790664,1210817.4804232058,0.04947737841478364,4.4070220349729565,900.2061254755411,0,2
924.8630000329281,160.05237391800193,160.05237391800193,10408.742275168444,1166159.667019158,0.041185201284986456,4.3957862980575,924.863000032928,0,2
1107.963654631245,159.70364743775704,159.70364743775704,10370.13986598692,1214406.5198182836,0.07433012390601879,4.3572982215026945,1107.963654631245,0,2
965.9275597754425,158.83066344642071,158.83066344642071,10397.439852093585,1202816.4786694255,0.0748602510848679,4.362136515143644,965.9275597754427,0,2
1014.2612220164923,165.95542237033666,165.95542237033666,10617.196680918307,1140444.9405061821,0.05620136469706008,4.400710465144547,1014.2612220164922,0,2
825.004568682366,168.5920822250148,168.5920822250148,10915.781795641284,1078468.9020819755,0.04129948115673083,4.44138644218902,825.004568682366,0,2
857.5372459273166,154.34701703467326,154.34701703467326,9327.973539233624,1046354.2381802163,0.05311633866320276,4.328582284882928,857.5372459273167,0,2
907.2047478135474,166.24019224724603,166.24019224724603,10154.183129350078,995889.16657509,0.03351206081493739,4.44209428988734,907.2047478135476,0,2
890.4962151823856,169.90901032713114,169.90901032713114,10805.646767367027,1096788.4522362445,0.036387756759389246,4.459330636415388,890.4962151823856,0,2
772.0230403899086,169.34972449783888,169.34972449783888,11404.773409808855,1209839.2478705444,0.04020986694869225,4.457499795308214,772.0230403899086,0,2
713.4000078881256,179.80889446866243,179.80889446866243,12553.880911585173,1122245.8354205317,0.0369748824277431,4.533566493295938,713.4000078881255,0,2
748.9504578158424,179.91398354094054,179.91398354094054,12067.121596835383,1058427.3406102096,0.025713495292837917,4.538847255507095,748.9504578158424,0,2
659.578884544436,172.34732492443862,172.34732492443862,11861.971230946683,1104527.1081048083,0.02852515625544798,4.506064809810841,659.5788845444358,0,2
564.8045080147377,198.48229094829256,198.48229094829256,13445.45635937789,712005.1340080285,0.026591816897941864,4.591710420475518,564.8045080147376,0,3
602.1692017100488,209.03761797784642,209.03761797784642,13337.316954775657,552539.2506750263,0.025701138244528163,4.611555266274475,602.1692017100488,0,3
596.358226004474,198.85740866583177,198.85740866583177,13182.508245757579,765740.9818895265,0.025368855973580302,4.594684393802908,596.3582260044741,0,3
520.8879999221311,194.51596270688484,194.51596270688484,13334.277465009538,790610.1436698664,0.02876431319141078,4.591152285262849,520.8879999221311,0,3
453.7092622444163,193.40049529869742,193.40049529869742,13581.081644936103,781691.2096823588,0.03311756050165032,4.592278795110528,453.70926224441627,0,3
378.26950657052964,191.33180943890673,191.33180943890673,14688.574890128419,927686.3596079502,0.03883205423126051,4.595654045543055,378.26950657052964,0,3
407.75096410349477,189.68244393119625,189.68244393119625,14268.807695603493,940503.7243205762,0.036712237763466396,4.581029702369139,407.75096410349477,0,3
443.3555616639004,189.9662026918732,189.9662026918732,13775.782264150428,911639.0615581962,0.03405580535552184,4.5771903767182245,443.3555616639004,0,3
456.86384527765813,191.71477673471463,191.71477673471463,13569.584649304494,885130.3626509268,0.0327345730390012,4.576195594062243,456.8638452776581,0,3
391.43125793822765,188.53452021154916,188.53452021154916,13278.129742065446,801472.9057973291,0.03841902691439378,4.550663717305909,391.43125793822776,0,3
380.71980205838963,185.68251102824405,185.68251102824405,13291.415214604842,849957.6932234451,0.039751396906472745,4.539801732868131,380.71980205838963,0,3
388.74083494842165,191.8984110394214,191.8984110394214,13636.07844037542,712780.0143588749,0.03822108824528513,4.574807578642739,388.7408349484217,0,3
422.2501567519169,198.15200270837195,198.15200270837195,13515.780666673041,580625.7885129534,0.03519319796110181,4.593390052829494,422.2501567519169,0,3
447.19737795834135,195.54956061772438,195.54956061772438,12941.842573349355,576690.7812641538,0.03355182454639035,4.5836175111757305,447.1973779583413,0,3
447.59826062919996,195.99640063684387,195.99640063684387,12841.527139797456,551218.6667285587,0.032817501675798263,4.578406765208488,447.5982606292,0,3
484.22220061350424,185.75261916789577,185.75261916789577,13170.651147507833,727987.4463566169,0.03163987578354401,4.606748876351979,484.22220061350424,0,3
515.6483477012623,186.72252890416465,186.72252890416465,12956.31170685556,725749.5769849299,0.03057763056430785,4.602945565688586,515.6483477012623,0,3
14073.889775347567,34.49581382709943,34.49581382709943,1022.5319679801632,161930.912388499,0.15973676002081666,2.8307035313634588,14073.889775347567,0,4
10799.504928218465,31.770542144997414,31.770542144997414,972.1119039225355,157690.51690136208,0.1758683413038854,2.8063566765932264,10799.504928218465,0,4
11501.033322461626,30.840080742487775,30.840080742487775,976.5985886552997,173830.04489187046,0.19410922096396754,2.724983970236115,11501.033322461626,0,4
9302.80329849419,30.149279953864024,30.149279953864024,1115.80556363217,230440.2860815886,0.1704321846021709,2.706099153212479,9302.803298494191,0,4
4583.097669531578,32.83783354919295,32.83783354919295,1539.8735661018786,337870.64311738487,0.1776619244822496,2.7739785198816174,4583.0976695315785,0,4
2489.9464786405956,33.14513387434694,33.14513387434694,1701.230427424755,368759.07250446774,0.2226294725466251,2.7454819986190673,2489.946478640595,0,4
304.59175260215414,100.04775863955781,100.04775863955781,7664.132433341294,1368975.2920250928,0.0718432971864914,3.994284217363872,304.5917526021541,0,4
241.40786306046633,104.61617442556313,104.61617442556313,8996.901068872186,1597434.7176295158,0.07230324202060563,4.028560143318573,241.40786306046633,0,4
1158.2187923742956,52.107441245605614,52.107441245605614,3640.318827563224,746585.999579046,0.14534810273414459,3.2837100306409712,1158.2187923742958,0,4
3797.7805770246036,34.26715252331708,34.26715252331708,1691.7432859312169,333552.2974114538,0.16216268240178433,2.798110574619409,3797.7805770246036,0,4
4231.669976656754,34.92321784846718,34.92321784846718,1432.0816922975396,274068.5091001478,0.15217102435546506,2.880882345021903,4231.669976656754,0,4
